"geneid"	"SRR2040653"	"SRR2040654"	"SRR2040655"	"SRR2040656"	"SRR2040657"	"SRR2040658"
"WBGene00011198"	"714"	"85"	"42"	"275"	"37"	"54"
"WBGene00006331"	"2828"	"411"	"178"	"1798"	"788"	"323"
"WBGene00171985"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00011200"	"34"	"22"	"12"	"47"	"25"	"9"
"WBGene00003157"	"2626"	"962"	"421"	"1091"	"337"	"375"
"WBGene00011201"	"535"	"234"	"116"	"239"	"154"	"117"
"WBGene00011202"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00011203"	"66"	"39"	"31"	"18"	"19"	"37"
"WBGene00011206"	"172"	"75"	"47"	"135"	"45"	"47"
"WBGene00011205"	"290"	"114"	"94"	"144"	"95"	"63"
"WBGene00001352"	"997"	"468"	"500"	"854"	"851"	"521"
"WBGene00010428"	"739"	"324"	"116"	"351"	"234"	"189"
"WBGene00045165"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00006478"	"326"	"111"	"65"	"101"	"51"	"97"
"WBGene00044911"	"38"	"33"	"21"	"27"	"19"	"24"
"WBGene00044912"	"16"	"7"	"17"	"5"	"8"	"4"
"WBGene00284844"	"33"	"6"	"5"	"11"	"7"	"9"
"WBGene00001631"	"884"	"225"	"208"	"380"	"110"	"196"
"WBGene00007135"	"648"	"348"	"204"	"551"	"341"	"245"
"WBGene00169029"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00007136"	"1277"	"401"	"266"	"688"	"253"	"230"
"WBGene00007137"	"596"	"213"	"85"	"168"	"184"	"92"
"WBGene00002003"	"613"	"194"	"87"	"263"	"107"	"110"
"WBGene00007138"	"13"	"9"	"4"	"4"	"9"	"4"
"WBGene00014641"	"2"	"3"	"2"	"6"	"1"	"0"
"WBGene00007139"	"496"	"38"	"9"	"127"	"15"	"13"
"WBGene00219783"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00197514"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00197767"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00198795"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00007475"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00000511"	"87"	"24"	"25"	"33"	"28"	"27"
"WBGene00000512"	"174"	"89"	"62"	"90"	"28"	"25"
"WBGene00045168"	"11"	"12"	"11"	"9"	"4"	"9"
"WBGene00000513"	"3"	"0"	"0"	"0"	"0"	"0"
"WBGene00045188"	"9"	"1"	"0"	"7"	"5"	"1"
"WBGene00007131"	"79"	"5"	"2"	"542"	"367"	"132"
"WBGene00045189"	"25"	"6"	"12"	"13"	"15"	"12"
"WBGene00007133"	"144"	"13"	"20"	"352"	"125"	"104"
"WBGene00007132"	"25"	"0"	"0"	"62"	"23"	"31"
"WBGene00007134"	"5"	"0"	"0"	"48"	"617"	"100"
"WBGene00198895"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00011112"	"176"	"98"	"68"	"92"	"60"	"59"
"WBGene00168627"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00011113"	"2"	"2"	"4"	"3"	"3"	"8"
"WBGene00011114"	"180"	"380"	"555"	"348"	"592"	"753"
"WBGene00011120"	"157"	"125"	"150"	"105"	"105"	"106"
"WBGene00011121"	"17"	"0"	"0"	"3"	"0"	"0"
"WBGene00011111"	"961"	"256"	"112"	"427"	"146"	"153"
"WBGene00004387"	"1113"	"755"	"448"	"665"	"615"	"582"
"WBGene00011110"	"1923"	"1077"	"2596"	"1034"	"2972"	"2614"
"WBGene00011109"	"1254"	"984"	"636"	"1216"	"1138"	"731"
"WBGene00011119"	"753"	"242"	"242"	"191"	"114"	"167"
"WBGene00014484"	"0"	"0"	"0"	"0"	"1"	"0"
"WBGene00011117"	"351"	"87"	"86"	"135"	"31"	"65"
"WBGene00011116"	"435"	"103"	"111"	"201"	"107"	"83"
"WBGene00303105"	"590"	"151"	"92"	"145"	"74"	"57"
"WBGene00011115"	"1008"	"345"	"195"	"442"	"187"	"193"
"WBGene00000520"	"845"	"304"	"132"	"399"	"403"	"143"
"WBGene00007791"	"142"	"142"	"426"	"167"	"531"	"464"
"WBGene00199868"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00014266"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00199870"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00014269"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00007788"	"180"	"49"	"24"	"54"	"24"	"17"
"WBGene00007789"	"259"	"137"	"65"	"147"	"92"	"78"
"WBGene00003590"	"471"	"87"	"252"	"395"	"74"	"421"
"WBGene00000463"	"283"	"18"	"6"	"95"	"66"	"6"
"WBGene00200894"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00014268"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00199943"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00014267"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00198958"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00202066"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00194748"	"231"	"7"	"5"	"73"	"4"	"0"
"WBGene00200913"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00201305"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00196565"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00196071"	"1"	"1"	"0"	"0"	"0"	"0"
"WBGene00003577"	"261"	"173"	"254"	"147"	"117"	"187"
"WBGene00010155"	"190"	"191"	"104"	"149"	"108"	"105"
"WBGene00014402"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00004132"	"5883"	"8182"	"2547"	"7339"	"9516"	"2368"
"WBGene00198182"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00197669"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00004470"	"108330"	"170729"	"232115"	"164867"	"191001"	"281322"
"WBGene00002100"	"146"	"128"	"194"	"242"	"283"	"167"
"WBGene00000465"	"9509"	"9667"	"16872"	"18555"	"17240"	"15759"
"WBGene00000223"	"2169"	"695"	"525"	"1450"	"552"	"471"
"WBGene00200598"	"1"	"1"	"0"	"1"	"1"	"0"
"WBGene00303035"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00000380"	"3484"	"2253"	"1362"	"1969"	"1846"	"1594"
"WBGene00009115"	"60"	"72"	"31"	"54"	"33"	"33"
"WBGene00202446"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00199401"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00000396"	"1186"	"118"	"33"	"374"	"63"	"39"
"WBGene00196783"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00200973"	"0"	"0"	"0"	"3"	"0"	"0"
"WBGene00010904"	"123"	"185"	"111"	"84"	"158"	"351"
"WBGene00010905"	"245"	"107"	"83"	"119"	"67"	"111"
"WBGene00010909"	"486"	"244"	"122"	"215"	"104"	"143"
"WBGene00010906"	"26"	"21"	"22"	"16"	"8"	"8"
"WBGene00195340"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00198404"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00010907"	"57"	"27"	"41"	"112"	"93"	"124"
"WBGene00168552"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00198216"	"1"	"0"	"0"	"0"	"0"	"0"
"WBGene00010908"	"857"	"407"	"340"	"513"	"307"	"400"
"WBGene00003915"	"604"	"94"	"79"	"269"	"81"	"62"
"WBGene00009439"	"402"	"97"	"52"	"88"	"46"	"42"
"WBGene00009440"	"2447"	"921"	"713"	"1002"	"613"	"841"
"WBGene00195008"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00004762"	"356"	"140"	"84"	"212"	"126"	"93"
"WBGene00009441"	"529"	"191"	"94"	"163"	"183"	"73"
"WBGene00009445"	"754"	"230"	"100"	"214"	"88"	"103"
"WBGene00009442"	"46"	"5"	"11"	"10"	"20"	"11"
"WBGene00009443"	"33"	"11"	"0"	"6"	"6"	"2"
"WBGene00004874"	"676"	"318"	"227"	"480"	"373"	"227"
"WBGene00009444"	"1441"	"601"	"260"	"545"	"440"	"332"
"WBGene00000145"	"424"	"94"	"46"	"204"	"54"	"57"
"WBGene00000206"	"2288"	"1126"	"760"	"924"	"756"	"694"
"WBGene00004760"	"732"	"204"	"117"	"300"	"129"	"153"
"WBGene00003112"	"95"	"19"	"8"	"30"	"8"	"5"
"WBGene00195450"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00199745"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00200624"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00199876"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00008655"	"11"	"1"	"0"	"7"	"2"	"0"
"WBGene00198889"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00008654"	"103"	"185"	"560"	"48"	"84"	"150"
"WBGene00008656"	"18"	"3"	"1"	"8"	"1"	"2"
"WBGene00201981"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00200939"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00008659"	"56"	"35"	"25"	"22"	"24"	"23"
"WBGene00008658"	"13"	"8"	"4"	"8"	"5"	"7"
"WBGene00008660"	"35"	"26"	"23"	"32"	"16"	"25"
"WBGene00008657"	"0"	"2"	"3"	"0"	"1"	"3"
"WBGene00195715"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00004118"	"40"	"1"	"2"	"54"	"2"	"0"
"WBGene00011957"	"151"	"4"	"4"	"86"	"9"	"2"
"WBGene00202487"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00195270"	"1"	"0"	"0"	"0"	"0"	"0"
"WBGene00011953"	"944"	"413"	"186"	"552"	"308"	"215"
"WBGene00011954"	"107"	"52"	"102"	"69"	"55"	"70"
"WBGene00220088"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00011955"	"72"	"12"	"9"	"43"	"10"	"13"
"WBGene00011956"	"305"	"28"	"10"	"104"	"8"	"9"
"WBGene00201962"	"0"	"0"	"0"	"1"	"0"	"0"
"WBGene00197298"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00219297"	"3"	"1"	"1"	"0"	"0"	"0"
"WBGene00005170"	"2"	"0"	"0"	"0"	"0"	"0"
"WBGene00005168"	"0"	"2"	"0"	"0"	"0"	"0"
"WBGene00005169"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00011405"	"13"	"7"	"7"	"6"	"3"	"2"
"WBGene00044078"	"127"	"24"	"23"	"70"	"16"	"33"
"WBGene00011407"	"19"	"14"	"14"	"1"	"0"	"9"
"WBGene00045118"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00011408"	"374"	"239"	"1402"	"552"	"1582"	"1755"
"WBGene00011410"	"831"	"439"	"236"	"475"	"381"	"276"
"WBGene00011409"	"509"	"297"	"185"	"251"	"274"	"228"
"WBGene00001036"	"600"	"331"	"290"	"495"	"345"	"306"
"WBGene00011411"	"805"	"1258"	"1361"	"1654"	"2834"	"2055"
"WBGene00000543"	"185"	"67"	"43"	"99"	"39"	"51"
"WBGene00011412"	"368"	"167"	"116"	"193"	"134"	"124"
"WBGene00007045"	"431"	"169"	"90"	"253"	"92"	"115"
"WBGene00011414"	"218"	"385"	"537"	"325"	"832"	"695"
"WBGene00119203"	"10"	"6"	"2"	"7"	"7"	"4"
"WBGene00011415"	"204"	"202"	"99"	"209"	"206"	"126"
"WBGene00001259"	"2200"	"1004"	"649"	"1181"	"879"	"593"
"WBGene00195747"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00000068"	"120"	"14"	"19"	"38"	"10"	"15"
"WBGene00008910"	"82"	"17"	"7"	"78"	"15"	"10"
"WBGene00185014"	"3"	"2"	"1"	"1"	"2"	"0"
"WBGene00008912"	"140"	"91"	"125"	"65"	"89"	"82"
"WBGene00004311"	"188"	"60"	"38"	"46"	"26"	"23"
"WBGene00219898"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00200212"	"0"	"0"	"0"	"0"	"0"	"1"
"WBGene00044224"	"25"	"18"	"5"	"11"	"3"	"9"
"WBGene00006661"	"22"	"7"	"5"	"3"	"6"	"6"
"WBGene00008911"	"15"	"3"	"0"	"4"	"0"	"2"
"WBGene00199235"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00000664"	"361"	"140"	"167"	"499"	"134"	"169"
"WBGene00012146"	"224"	"64"	"31"	"104"	"36"	"32"
"WBGene00007173"	"473"	"680"	"57"	"192"	"233"	"83"
"WBGene00004469"	"111974"	"173312"	"196750"	"162151"	"164981"	"224670"
"WBGene00196707"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00007167"	"678"	"415"	"195"	"380"	"261"	"297"
"WBGene00007168"	"628"	"328"	"102"	"513"	"200"	"158"
"WBGene00045374"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00007169"	"37"	"38"	"6"	"41"	"35"	"10"
"WBGene00195794"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00007170"	"7"	"0"	"0"	"9"	"3"	"2"
"WBGene00198723"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00197954"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00199221"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00197966"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00007172"	"0"	"0"	"2"	"0"	"0"	"0"
"WBGene00044636"	"187"	"61"	"44"	"45"	"12"	"37"
"WBGene00007171"	"301"	"292"	"129"	"353"	"209"	"153"
"WBGene00044225"	"81"	"329"	"465"	"315"	"822"	"838"
"WBGene00008003"	"469"	"578"	"285"	"602"	"565"	"388"
"WBGene00003210"	"943"	"1539"	"1837"	"2352"	"3361"	"2207"
"WBGene00008005"	"273"	"269"	"202"	"199"	"403"	"228"
"WBGene00008006"	"562"	"258"	"93"	"336"	"190"	"114"
"WBGene00008008"	"40"	"10"	"9"	"9"	"15"	"7"
"WBGene00003912"	"302"	"111"	"99"	"229"	"115"	"98"
"WBGene00201237"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00008007"	"76"	"131"	"102"	"228"	"312"	"134"
"WBGene00000193"	"79"	"2"	"3"	"23"	"1"	"0"
"WBGene00017805"	"5"	"1"	"0"	"5"	"0"	"0"
"WBGene00199981"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00017803"	"22"	"93"	"109"	"52"	"124"	"116"
"WBGene00017806"	"6"	"1"	"3"	"0"	"0"	"0"
"WBGene00199791"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00017807"	"34"	"3"	"0"	"13"	"2"	"0"
"WBGene00017802"	"85"	"70"	"44"	"57"	"59"	"43"
"WBGene00173893"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00017808"	"3008"	"5855"	"2206"	"5971"	"6852"	"3075"
"WBGene00044603"	"1"	"1"	"0"	"3"	"0"	"0"
"WBGene00270319"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00017809"	"0"	"0"	"0"	"6"	"0"	"0"
"WBGene00017810"	"125"	"238"	"4"	"275"	"280"	"10"
"WBGene00001437"	"23"	"8"	"1"	"15"	"2"	"2"
"WBGene00017811"	"313"	"131"	"60"	"150"	"67"	"58"
"WBGene00017801"	"560"	"241"	"124"	"568"	"182"	"113"
"WBGene00000418"	"385"	"118"	"61"	"102"	"45"	"47"
"WBGene00016445"	"167"	"67"	"84"	"65"	"65"	"57"
"WBGene00016444"	"594"	"218"	"312"	"217"	"493"	"324"
"WBGene00016443"	"225"	"108"	"69"	"232"	"78"	"86"
"WBGene00016446"	"316"	"176"	"86"	"256"	"134"	"111"
"WBGene00016442"	"188"	"91"	"65"	"64"	"76"	"72"
"WBGene00000767"	"345"	"202"	"219"	"336"	"207"	"206"
"WBGene00016452"	"1338"	"1185"	"1913"	"2055"	"2148"	"2551"
"WBGene00016447"	"311"	"391"	"3954"	"757"	"4307"	"5581"
"WBGene00016441"	"41"	"23"	"13"	"32"	"24"	"11"
"WBGene00016440"	"810"	"784"	"2448"	"646"	"3036"	"3099"
"WBGene00016448"	"26"	"1"	"3"	"12"	"1"	"2"
"WBGene00199657"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00016449"	"881"	"263"	"84"	"342"	"119"	"121"
"WBGene00195691"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00000204"	"858"	"372"	"149"	"418"	"306"	"182"
"WBGene00016439"	"967"	"304"	"149"	"272"	"111"	"147"
"WBGene00016450"	"169"	"101"	"86"	"70"	"33"	"30"
"WBGene00016451"	"0"	"1"	"0"	"2"	"3"	"0"
"WBGene00017827"	"364"	"157"	"65"	"179"	"107"	"70"
"WBGene00017828"	"415"	"115"	"68"	"191"	"56"	"68"
"WBGene00003598"	"1823"	"918"	"524"	"1231"	"521"	"651"
"WBGene00198575"	"0"	"0"	"0"	"2"	"0"	"0"
"WBGene00017826"	"446"	"142"	"70"	"166"	"53"	"55"
"WBGene00017832"	"912"	"252"	"93"	"729"	"163"	"102"
"WBGene00005011"	"316"	"84"	"43"	"122"	"34"	"32"
"WBGene00004400"	"37"	"17"	"10"	"29"	"13"	"16"
"WBGene00017831"	"122"	"58"	"71"	"52"	"123"	"123"
"WBGene00017829"	"421"	"180"	"112"	"262"	"154"	"112"
"WBGene00005012"	"7"	"6"	"24"	"5"	"13"	"21"
"WBGene00017825"	"229"	"63"	"325"	"156"	"323"	"292"
"WBGene00004679"	"758"	"337"	"325"	"303"	"344"	"247"
"WBGene00017830"	"1965"	"1802"	"583"	"1136"	"885"	"608"
"WBGene00006735"	"653"	"262"	"85"	"461"	"201"	"195"
"WBGene00016144"	"350"	"153"	"94"	"139"	"78"	"105"
"WBGene00004782"	"463"	"180"	"224"	"274"	"312"	"225"
"WBGene00016145"	"377"	"123"	"68"	"149"	"62"	"77"
"WBGene00016143"	"745"	"305"	"334"	"294"	"750"	"349"
"WBGene00016142"	"971"	"447"	"446"	"442"	"387"	"411"
"WBGene00001499"	"880"	"266"	"117"	"303"	"175"	"121"
"WBGene00016140"	"1071"	"593"	"349"	"658"	"504"	"533"
"WBGene00016139"	"543"	"212"	"96"	"381"	"155"	"224"
"WBGene00201838"	"0"	"0"	"1"	"0"	"0"	"0"
"WBGene00198989"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00200991"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00201889"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00016138"	"623"	"68"	"27"	"181"	"37"	"23"
"WBGene00016137"	"7"	"12"	"4"	"0"	"4"	"3"
"WBGene00016166"	"339"	"127"	"461"	"234"	"498"	"707"
"WBGene00016167"	"1700"	"872"	"322"	"942"	"440"	"225"
"WBGene00043156"	"328"	"133"	"57"	"147"	"68"	"82"
"WBGene00197874"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00003558"	"27"	"3"	"7"	"17"	"8"	"5"
"WBGene00199754"	"3"	"1"	"4"	"0"	"4"	"7"
"WBGene00198463"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00197702"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00016168"	"8"	"11"	"7"	"16"	"9"	"5"
"WBGene00016169"	"145"	"48"	"32"	"49"	"17"	"32"
"WBGene00016171"	"231"	"146"	"57"	"138"	"91"	"63"
"WBGene00016165"	"48"	"5"	"3"	"21"	"4"	"4"
"WBGene00016170"	"1062"	"393"	"464"	"498"	"1095"	"452"
"WBGene00020095"	"284"	"119"	"55"	"202"	"62"	"62"
"WBGene00020098"	"106"	"54"	"19"	"63"	"12"	"35"
"WBGene00020096"	"546"	"157"	"72"	"186"	"63"	"70"
"WBGene00043060"	"563"	"275"	"182"	"457"	"242"	"260"
"WBGene00174927"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020099"	"149"	"50"	"36"	"74"	"27"	"32"
"WBGene00020097"	"2632"	"1360"	"2017"	"2316"	"2651"	"2022"
"WBGene00220050"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020094"	"396"	"189"	"162"	"235"	"139"	"117"
"WBGene00007015"	"1910"	"2010"	"1013"	"2779"	"2849"	"1396"
"WBGene00020093"	"266"	"56"	"30"	"73"	"20"	"25"
"WBGene00044648"	"368"	"111"	"60"	"120"	"52"	"57"
"WBGene00219720"	"19"	"7"	"1"	"21"	"5"	"6"
"WBGene00020092"	"1196"	"762"	"1007"	"1244"	"824"	"1150"
"WBGene00220249"	"0"	"0"	"0"	"2"	"0"	"0"
"WBGene00002218"	"0"	"0"	"0"	"5"	"0"	"0"
"WBGene00195017"	"11"	"6"	"6"	"4"	"8"	"2"
"WBGene00201261"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00016677"	"201"	"176"	"184"	"176"	"119"	"142"
"WBGene00016684"	"56"	"33"	"15"	"77"	"55"	"40"
"WBGene00044409"	"8"	"0"	"1"	"5"	"2"	"2"
"WBGene00016678"	"369"	"53"	"16"	"121"	"14"	"15"
"WBGene00016676"	"608"	"252"	"98"	"419"	"156"	"94"
"WBGene00050919"	"12"	"8"	"3"	"8"	"7"	"2"
"WBGene00016679"	"16"	"10"	"7"	"9"	"8"	"9"
"WBGene00016680"	"95"	"80"	"103"	"76"	"69"	"71"
"WBGene00016681"	"112"	"26"	"0"	"63"	"24"	"1"
"WBGene00167007"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00016675"	"75"	"51"	"72"	"40"	"26"	"49"
"WBGene00016682"	"6"	"4"	"3"	"4"	"4"	"2"
"WBGene00016674"	"35"	"41"	"15"	"42"	"44"	"22"
"WBGene00016683"	"0"	"4"	"5"	"0"	"7"	"15"
"WBGene00016673"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00000107"	"8404"	"1481"	"1279"	"2519"	"1409"	"1268"
"WBGene00195000"	"0"	"0"	"26"	"0"	"35"	"60"
"WBGene00006519"	"4662"	"3383"	"9945"	"3438"	"7328"	"8920"
"WBGene00000279"	"2"	"0"	"0"	"0"	"0"	"0"
"WBGene00199278"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00284847"	"0"	"0"	"3"	"0"	"0"	"0"
"WBGene00018802"	"1003"	"360"	"239"	"637"	"313"	"225"
"WBGene00001076"	"46070"	"360"	"55"	"47817"	"503"	"129"
"WBGene00004728"	"482"	"141"	"179"	"159"	"159"	"123"
"WBGene00006543"	"130"	"17"	"20"	"93"	"26"	"24"
"WBGene00021900"	"644"	"195"	"90"	"179"	"71"	"57"
"WBGene00174448"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00021901"	"1374"	"587"	"285"	"861"	"430"	"322"
"WBGene00021899"	"822"	"211"	"206"	"314"	"196"	"191"
"WBGene00021902"	"220"	"50"	"55"	"106"	"52"	"55"
"WBGene00050920"	"14"	"9"	"25"	"14"	"99"	"53"
"WBGene00044604"	"607"	"115"	"83"	"148"	"56"	"54"
"WBGene00001744"	"940"	"439"	"452"	"388"	"368"	"406"
"WBGene00020422"	"623"	"200"	"121"	"199"	"108"	"133"
"WBGene00006736"	"495"	"261"	"145"	"218"	"213"	"178"
"WBGene00020423"	"762"	"499"	"297"	"567"	"338"	"402"
"WBGene00019631"	"468"	"152"	"304"	"124"	"344"	"297"
"WBGene00019630"	"528"	"156"	"133"	"215"	"503"	"227"
"WBGene00019629"	"208"	"158"	"115"	"215"	"156"	"146"
"WBGene00220017"	"1"	"0"	"1"	"5"	"4"	"1"
"WBGene00019628"	"337"	"296"	"123"	"326"	"303"	"126"
"WBGene00189952"	"54"	"31"	"19"	"25"	"15"	"19"
"WBGene00019627"	"250"	"88"	"67"	"155"	"53"	"46"
"WBGene00019633"	"47"	"5"	"8"	"30"	"12"	"5"
"WBGene00001262"	"365"	"223"	"125"	"185"	"175"	"137"
"WBGene00022531"	"337"	"190"	"210"	"269"	"347"	"209"
"WBGene00022534"	"304"	"99"	"93"	"104"	"58"	"60"
"WBGene00195016"	"9"	"6"	"2"	"9"	"5"	"6"
"WBGene00022532"	"592"	"275"	"69"	"238"	"82"	"56"
"WBGene00022533"	"17"	"3"	"6"	"8"	"1"	"1"
"WBGene00022530"	"30"	"14"	"8"	"11"	"7"	"4"
"WBGene00003588"	"2892"	"1517"	"5452"	"4241"	"6115"	"8314"
"WBGene00016411"	"819"	"977"	"399"	"874"	"471"	"505"
"WBGene00303005"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00000229"	"13614"	"8050"	"10745"	"8034"	"7681"	"8888"
"WBGene00016408"	"114"	"76"	"53"	"98"	"72"	"104"
"WBGene00016412"	"922"	"464"	"351"	"422"	"365"	"402"
"WBGene00006946"	"605"	"200"	"73"	"237"	"129"	"82"
"WBGene00000561"	"188"	"15"	"1"	"50"	"3"	"0"
"WBGene00016409"	"681"	"236"	"238"	"258"	"290"	"151"
"WBGene00001660"	"136"	"72"	"62"	"69"	"53"	"49"
"WBGene00001661"	"1058"	"378"	"218"	"445"	"256"	"246"
"WBGene00001662"	"999"	"402"	"158"	"414"	"181"	"175"
"WBGene00016410"	"23"	"22"	"26"	"7"	"17"	"27"
"WBGene00001823"	"427"	"82"	"69"	"112"	"46"	"69"
"WBGene00001740"	"546"	"182"	"83"	"338"	"77"	"84"
"WBGene00220233"	"0"	"1"	"1"	"2"	"1"	"0"
"WBGene00022597"	"2300"	"272"	"47"	"128"	"47"	"34"
"WBGene00022598"	"711"	"248"	"205"	"280"	"194"	"114"
"WBGene00022596"	"74"	"26"	"56"	"50"	"51"	"45"
"WBGene00022599"	"4187"	"4614"	"4878"	"6212"	"5407"	"4675"
"WBGene00006590"	"855"	"356"	"216"	"350"	"138"	"174"
"WBGene00000536"	"564"	"168"	"129"	"165"	"56"	"124"
"WBGene00022600"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020530"	"160"	"67"	"43"	"97"	"41"	"50"
"WBGene00023140"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020531"	"57"	"65"	"128"	"29"	"147"	"147"
"WBGene00018675"	"18"	"3"	"3"	"6"	"1"	"6"
"WBGene00023062"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00201617"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00003391"	"1662"	"903"	"822"	"1442"	"1043"	"860"
"WBGene00004095"	"1926"	"1198"	"1033"	"2777"	"1854"	"933"
"WBGene00018674"	"380"	"364"	"226"	"310"	"512"	"190"
"WBGene00173231"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00018672"	"152"	"51"	"155"	"128"	"260"	"176"
"WBGene00022664"	"6"	"5"	"10"	"8"	"13"	"7"
"WBGene00022663"	"756"	"211"	"633"	"214"	"833"	"698"
"WBGene00021311"	"596"	"224"	"73"	"219"	"95"	"101"
"WBGene00021317"	"3"	"2"	"2"	"3"	"2"	"7"
"WBGene00021310"	"12"	"1"	"0"	"5"	"1"	"0"
"WBGene00000973"	"312"	"110"	"159"	"170"	"184"	"149"
"WBGene00021312"	"872"	"354"	"175"	"386"	"169"	"225"
"WBGene00021313"	"361"	"132"	"90"	"170"	"115"	"165"
"WBGene00021314"	"294"	"79"	"49"	"156"	"84"	"46"
"WBGene00021315"	"519"	"201"	"134"	"273"	"178"	"161"
"WBGene00021316"	"707"	"271"	"202"	"596"	"304"	"204"
"WBGene00170694"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020967"	"0"	"0"	"1"	"0"	"1"	"1"
"WBGene00020966"	"13"	"13"	"9"	"10"	"26"	"4"
"WBGene00001731"	"1"	"5"	"7"	"10"	"6"	"4"
"WBGene00001042"	"504"	"152"	"270"	"609"	"192"	"222"
